1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.86	25.12
1.166	21.80	25.12
1.166	21.76	25.12
1.166	21.77	25.12
1.166	21.76	25.12
1.167	21.74	25.12
1.167	21.77	25.12
1.167	21.75	25.12
1.167	21.75	25.12
1.168	21.71	25.12
1.168	21.70	25.12
1.168	21.70	25.12
1.168	21.69	25.12
1.168	21.68	25.12
1.168	21.66	25.12
1.168	21.67	25.12
1.169	21.68	25.12
1.169	21.66	25.12
1.169	21.66	25.12
1.169	21.64	25.12
1.169	21.63	25.12
1.169	21.63	25.12
1.169	21.63	25.12
1.169	21.63	25.12
1.169	21.63	25.12
1.169	21.63	25.12
1.170	21.63	25.12
1.170	21.62	25.12
1.170	21.63	25.12
1.170	21.63	25.12
1.170	21.62	25.12
1.170	21.61	25.12
1.170	21.61	25.12
1.170	21.61	25.12
1.170	21.60	25.12
1.171	21.57	25.12
1.171	21.53	25.12
1.171	21.49	25.12
1.171	21.45	25.12
1.171	21.42	25.12
1.171	21.44	25.12
1.171	21.47	25.12
1.171	21.48	25.12
1.172	21.49	25.12
1.172	21.52	25.12
1.172	21.52	25.12
1.172	21.51	25.12
1.172	21.49	25.12
1.172	21.49	25.12
1.173	21.51	25.12
1.173	21.50	25.12
1.173	21.49	25.12
1.173	21.47	25.12
1.173	21.48	25.12
1.173	21.47	25.12
1.174	21.46	25.12
1.174	21.46	25.12
1.174	21.46	25.12
1.174	21.46	25.12
1.174	21.44	25.12
1.174	21.44	25.12
1.175	21.46	25.12
1.175	21.48	25.12
1.175	21.44	25.12
1.175	21.46	25.12
1.175	21.44	25.12
1.176	21.46	25.12
1.176	21.46	25.12
1.176	21.44	25.12
1.176	21.43	25.12
1.176	21.42	25.12
1.176	21.42	25.12
1.176	21.43	25.12
1.176	21.36	25.12
1.177	21.38	25.12
1.177	21.41	25.12
1.177	21.41	25.12
1.177	21.41	25.12
1.178	21.42	25.12
1.178	21.39	25.12
1.178	21.39	25.12
1.178	21.42	25.12
1.179	21.41	25.12
1.179	21.44	25.12
1.179	21.46	25.12
1.179	21.45	25.12
1.179	21.42	25.12
1.179	21.40	25.12
1.180	21.41	25.12
1.180	21.41	25.12
1.180	21.44	25.12
1.180	21.44	25.12
1.181	21.44	25.12
1.181	21.45	25.12
1.181	21.43	25.12
1.181	21.43	25.12
1.181	21.39	25.12
1.181	21.38	25.12
1.182	21.37	25.12
1.182	21.36	25.12
1.182	21.38	25.12
1.182	21.34	25.12
1.182	21.35	25.12
1.182	21.36	25.12
1.183	21.34	25.12
1.183	21.33	25.12
1.183	21.33	25.12
1.184	21.35	25.12
1.184	21.33	25.12
1.184	21.33	25.12
1.184	21.34	25.12
1.184	21.34	25.12
1.185	21.33	25.12
1.185	21.32	25.12
1.185	21.33	25.12
1.185	21.32	25.12
1.185	21.31	25.12
1.186	21.31	25.12
1.186	21.30	25.12
1.186	21.29	25.12
1.186	21.28	25.12
1.187	21.28	25.12
1.187	21.27	25.12
1.187	21.26	25.12
1.187	21.22	25.12
1.187	21.23	25.12
1.187	21.22	25.12
1.188	21.24	25.12
1.188	21.25	25.12
1.188	21.27	25.12
1.188	21.27	25.12
1.188	21.27	25.12
1.188	21.28	25.12
1.188	21.27	25.12
1.188	21.27	25.12
1.188	21.27	25.12
1.189	21.27	25.12
1.189	21.27	25.12
1.189	21.27	25.12
1.189	21.27	25.12
1.189	21.27	25.12
1.189	21.27	25.12
1.190	21.27	25.12
1.190	21.27	25.12
1.190	21.27	25.12
1.190	21.27	25.12
1.191	21.27	25.12
1.191	21.27	25.12
1.191	21.24	25.12
1.191	21.24	25.12
1.191	21.22	25.12
1.191	21.20	25.12
1.192	21.19	25.12
1.192	21.19	25.12
1.192	21.19	25.12
1.192	21.19	25.11
1.192	21.19	25.12
1.192	21.18	25.12
1.193	21.16	25.11
