3.043	6.77	-0.23
3.043	6.79	-0.23
3.043	6.78	-0.23
3.043	6.77	-0.23
3.043	6.79	-0.23
3.043	6.81	-0.23
3.043	6.77	-0.23
3.043	6.78	-0.23
3.043	6.79	-0.23
3.043	6.77	-0.23
3.043	6.77	-0.23
3.043	6.79	-0.23
3.043	6.78	-0.23
3.043	6.79	-0.23
3.043	6.79	-0.23
3.043	6.79	-0.23
3.043	6.79	-0.23
3.043	6.79	-0.23
3.043	6.79	-0.23
3.043	6.80	-0.23
3.043	6.79	-0.23
3.043	6.79	-0.23
3.043	6.78	-0.23
3.042	6.78	-0.23
3.042	6.78	-0.23
3.042	6.73	-0.23
3.042	6.74	-0.23
3.042	6.72	-0.23
3.042	6.74	-0.23
3.040	6.74	-0.23
3.038	6.76	-0.23
3.037	6.83	-0.23
3.035	6.84	-0.23
3.033	6.89	-0.23
3.032	6.84	-0.23
3.031	6.82	-0.23
3.031	6.83	-0.23
3.031	6.85	-0.23
3.031	6.81	-0.23
3.031	6.83	-0.23
3.032	6.84	-0.23
3.034	6.83	-0.23
3.035	6.81	-0.23
3.035	6.81	-0.23
3.035	6.82	-0.23
3.035	6.81	-0.23
3.035	6.82	-0.23
3.035	6.81	-0.23
3.035	6.81	-0.23
3.035	6.81	-0.23
3.035	6.80	-0.23
3.035	6.81	-0.23
3.035	6.80	-0.23
3.035	6.81	-0.23
3.035	6.80	-0.23
3.035	6.80	-0.23
3.035	6.80	-0.23
3.035	6.81	-0.23
3.034	6.79	-0.23
3.033	6.80	-0.23
3.032	6.78	-0.23
3.030	6.81	-0.23
3.029	6.82	-0.23
3.028	6.82	-0.23
3.026	6.83	-0.23
3.025	6.83	-0.23
3.024	6.83	-0.23
3.023	6.82	-0.23
3.022	6.81	-0.23
3.020	6.82	-0.23
3.019	6.80	-0.23
3.016	6.79	-0.23
3.013	6.80	-0.23
3.010	6.83	-0.23
3.006	6.82	-0.23
3.004	6.81	-0.23
3.003	6.82	-0.23
3.002	6.81	-0.23
3.000	6.79	-0.23
2.999	6.82	-0.23
2.995	6.86	-0.23
2.992	6.85	-0.23
2.990	6.86	-0.23
2.989	6.86	-0.23
2.987	6.85	-0.23
2.984	6.85	-0.23
2.982	6.85	-0.23
2.980	6.85	-0.23
2.978	6.87	-0.23
2.977	6.85	-0.23
2.975	6.87	-0.23
2.974	6.84	-0.23
2.973	6.87	-0.23
2.972	6.86	-0.23
2.971	6.88	-0.23
2.970	6.89	-0.23
2.970	6.89	-0.23
2.969	6.90	-0.23
2.967	6.90	-0.23
2.966	6.90	-0.23
2.965	6.91	-0.23
2.964	6.94	-0.23
2.963	6.91	-0.23
2.962	6.91	-0.23
2.961	6.91	-0.23
2.961	6.92	-0.23
2.960	6.90	-0.23
2.959	6.92	-0.23
2.958	6.94	-0.23
2.957	6.95	-0.23
2.955	6.93	-0.23
2.952	6.94	-0.23
2.950	6.93	-0.23
2.948	6.93	-0.23
2.947	6.92	-0.23
2.946	6.93	-0.23
2.945	6.95	-0.23
2.944	6.96	-0.23
2.942	6.98	-0.23
2.941	6.97	-0.23
2.940	6.96	-0.23
2.938	7.00	-0.23
2.936	6.98	-0.23
2.935	6.98	-0.23
2.934	7.00	-0.23
2.933	7.01	-0.23
2.932	7.00	-0.23
2.931	7.01	-0.23
2.930	6.99	-0.23
2.930	7.02	-0.23
2.929	6.99	-0.23
2.928	7.04	-0.23
2.927	7.04	-0.23
2.926	7.05	-0.23
2.925	7.10	-0.23
2.924	7.08	-0.23
2.923	7.09	-0.23
2.922	7.13	-0.23
2.921	7.12	-0.23
2.920	7.14	-0.23
2.919	7.14	-0.23
2.918	7.18	-0.23
2.916	7.19	-0.23
2.914	7.22	-0.23
2.912	7.17	-0.23
2.910	7.18	-0.23
2.909	7.17	-0.23
2.908	7.21	-0.23
2.907	7.20	-0.23
2.906	7.18	-0.23
2.906	7.18	-0.23
2.905	7.16	-0.23
2.904	7.13	-0.23
2.903	7.15	-0.23
2.901	7.18	-0.23
2.899	7.17	-0.23
2.898	7.17	-0.23
2.897	7.22	-0.23
2.895	7.24	-0.23
2.893	7.23	-0.23
2.890	7.24	-0.23
2.889	7.24	-0.23
2.888	7.27	-0.23
2.885	7.32	-0.23
2.883	7.25	-0.23
2.881	7.26	-0.22
2.880	7.23	-0.23
2.878	7.25	-0.23
2.877	7.23	-0.23
2.876	7.26	-0.23
2.874	7.30	-0.22
2.871	7.30	-0.22
2.868	7.30	-0.22
2.865	7.28	-0.22
2.864	7.27	-0.22
2.863	7.28	-0.22
2.861	7.26	-0.22
2.859	7.25	-0.22
2.857	7.26	-0.22
2.856	7.27	-0.22
2.854	7.26	-0.22
2.853	7.26	-0.22
2.851	7.27	-0.22
2.850	7.31	-0.22
2.848	7.30	-0.22
2.847	7.30	-0.22
2.846	7.29	-0.22
2.844	7.31	-0.22
2.842	7.32	-0.22
2.841	7.31	-0.22
2.841	7.30	-0.22
2.840	7.31	-0.22
2.839	7.27	-0.22
2.838	7.30	-0.22
2.837	7.26	-0.22
2.836	7.25	-0.22
2.835	7.25	-0.22
2.834	7.26	-0.22
2.833	7.26	-0.22
2.832	7.24	-0.22
2.831	7.25	-0.22
2.830	7.24	-0.22
2.829	7.26	-0.22
2.829	7.26	-0.22
2.828	7.25	-0.22
2.828	7.26	-0.22
2.827	7.27	-0.22
2.825	7.28	-0.22
2.824	7.27	-0.22
2.823	7.29	-0.22
2.823	7.30	-0.22
2.822	7.31	-0.22
2.821	7.30	-0.22
2.819	7.36	-0.22
2.817	7.33	-0.22
2.814	7.36	-0.22
2.810	7.34	-0.22
2.808	7.35	-0.22
2.807	7.34	-0.22
2.807	7.31	-0.22
2.807	7.32	-0.22
2.807	7.33	-0.22
2.805	7.35	-0.22
2.803	7.39	-0.22
2.800	7.39	-0.22
2.798	7.39	-0.22
2.796	7.39	-0.22
2.794	7.39	-0.22
2.793	7.37	-0.22
2.792	7.38	-0.22
2.791	7.39	-0.22
2.789	7.40	-0.22
2.787	7.43	-0.22
2.786	7.42	-0.22
2.784	7.40	-0.22
2.782	7.40	-0.22
2.782	7.40	-0.22
2.781	7.40	-0.22
2.779	7.41	-0.22
2.778	7.39	-0.22
2.776	7.41	-0.22
2.775	7.42	-0.22
2.774	7.42	-0.22
2.772	7.43	-0.22
2.770	7.42	-0.22
2.768	7.43	-0.22
2.768	7.42	-0.22
2.767	7.44	-0.22
2.766	7.45	-0.22
2.764	7.44	-0.22
2.764	7.46	-0.22
2.763	7.46	-0.22
2.762	7.47	-0.22
2.761	7.51	-0.22
2.760	7.52	-0.22
2.759	7.48	-0.22
2.757	7.50	-0.22
2.756	7.51	-0.22
2.755	7.50	-0.22
2.754	7.53	-0.22
2.753	7.53	-0.22
2.752	7.53	-0.22
2.752	7.56	-0.22
2.751	7.56	-0.22
2.750	7.58	-0.22
2.750	7.58	-0.22
2.749	7.60	-0.23
2.748	7.60	-0.22
2.747	7.64	-0.22
2.747	7.64	-0.23
2.745	7.64	-0.23
2.745	7.65	-0.22
2.744	7.64	-0.23
2.743	7.63	-0.22
2.742	7.63	-0.22
2.741	7.64	-0.22
2.740	7.63	-0.22
2.739	7.64	-0.22
2.739	7.63	-0.22
2.738	7.64	-0.23
2.738	7.65	-0.23
2.737	7.65	-0.23
2.737	7.63	-0.22
2.737	7.63	-0.23
2.737	7.64	-0.23
2.737	7.64	-0.23
2.736	7.65	-0.23
2.735	7.68	-0.22
2.734	7.67	-0.23
2.731	7.72	-0.23
2.728	7.73	-0.23
2.724	7.73	-0.23
2.721	7.72	-0.23
2.719	7.79	-0.23
2.716	7.76	-0.23
2.714	7.73	-0.22
2.713	7.74	-0.23
2.711	7.74	-0.23
2.710	7.73	-0.23
2.708	7.71	-0.23
2.706	7.74	-0.23
2.705	7.77	-0.23
2.703	7.81	-0.23
2.703	7.82	-0.23
2.702	7.82	-0.23
2.702	7.79	-0.23
2.701	7.76	-0.23
2.700	7.72	-0.23
2.700	7.75	-0.23
2.699	7.74	-0.23
2.698	7.72	-0.23
2.698	7.73	-0.23
2.697	7.73	-0.23
2.697	7.75	-0.22
2.696	7.75	-0.23
2.695	7.79	-0.23
2.694	7.81	-0.23
2.693	7.77	-0.23
2.692	7.78	-0.23
2.692	7.78	-0.22
2.691	7.80	-0.23
2.690	7.80	-0.23
2.689	7.81	-0.23
2.688	7.80	-0.23
2.686	7.81	-0.23
2.685	7.85	-0.23
2.684	7.84	-0.23
2.683	7.82	-0.23
2.681	7.81	-0.23
2.680	7.86	-0.23
2.679	7.84	-0.23
2.679	7.86	-0.23
2.678	7.79	-0.23
2.677	7.80	-0.23
2.675	7.79	-0.23
2.674	7.80	-0.23
2.673	7.80	-0.23
2.672	7.81	-0.23
2.671	7.79	-0.23
2.670	7.79	-0.23
2.669	7.77	-0.23
2.670	7.77	-0.23
2.670	7.77	-0.23
2.670	7.78	-0.23
2.669	7.78	-0.23
2.668	7.84	-0.23
2.666	7.86	-0.23
2.664	7.85	-0.23
2.662	7.87	-0.23
2.660	7.88	-0.23
2.658	7.89	-0.23
2.657	7.87	-0.23
2.656	7.90	-0.23
2.656	7.90	-0.23
2.655	7.89	-0.23
2.653	7.90	-0.23
2.651	7.89	-0.23
2.650	7.88	-0.23
2.648	7.88	-0.23
2.646	7.88	-0.23
2.645	7.88	-0.23
2.644	7.87	-0.23
2.644	7.88	-0.23
2.642	7.87	-0.23
2.641	7.90	-0.23
2.640	7.91	-0.22
2.638	7.92	-0.22
2.636	7.92	-0.23
2.635	7.92	-0.23
2.633	7.92	-0.23
2.632	7.92	-0.22
2.631	7.93	-0.22
2.630	7.92	-0.22
2.628	7.92	-0.22
2.627	7.92	-0.22
2.624	7.95	-0.22
2.623	7.95	-0.22
2.621	7.95	-0.22
2.621	7.96	-0.22
2.620	7.96	-0.22
2.619	7.95	-0.22
2.619	7.95	-0.22
2.618	7.95	-0.22
2.618	7.96	-0.22
2.617	7.95	-0.22
2.617	7.95	-0.22
2.616	7.97	-0.22
2.615	7.96	-0.22
2.615	7.99	-0.22
2.613	7.98	-0.22
2.612	7.98	-0.22
2.611	7.99	-0.22
2.611	8.00	-0.22
2.610	8.01	-0.22
2.610	8.04	-0.22
2.609	8.06	-0.22
2.608	8.08	-0.22
2.607	8.08	-0.22
2.605	8.11	-0.22
2.604	8.17	-0.22
2.603	8.18	-0.22
2.602	8.24	-0.22
2.601	8.21	-0.22
2.600	8.17	-0.22
2.599	8.16	-0.22
2.597	8.18	-0.22
2.596	8.21	-0.22
2.594	8.20	-0.22
2.593	8.18	-0.22
2.592	8.16	-0.22
2.591	8.17	-0.22
2.591	8.16	-0.22
2.590	8.17	-0.22
2.590	8.14	-0.22
2.589	8.15	-0.22
2.588	8.18	-0.22
2.587	8.23	-0.22
2.586	8.24	-0.22
2.585	8.23	-0.22
2.585	8.26	-0.22
2.584	8.22	-0.22
2.584	8.23	-0.22
2.583	8.20	-0.22
2.582	8.23	-0.22
2.580	8.25	-0.22
2.579	8.20	-0.22
2.578	8.18	-0.22
2.577	8.18	-0.22
2.576	8.21	-0.22
2.575	8.24	-0.22
2.574	8.21	-0.22
2.573	8.20	-0.22
2.572	8.21	-0.22
2.571	8.20	-0.22
2.570	8.19	-0.22
2.569	8.22	-0.22
2.568	8.26	-0.22
2.567	8.24	-0.22
2.566	8.25	-0.22
2.565	8.29	-0.22
2.564	8.26	-0.22
2.563	8.30	-0.22
2.563	8.28	-0.22
2.563	8.27	-0.22
2.562	8.27	-0.22
2.562	8.28	-0.22
