1.342	21.05	55.09
1.342	21.05	55.09
1.342	21.01	55.09
1.342	21.01	55.09
1.342	20.95	55.09
1.342	20.97	55.09
1.342	20.95	55.08
1.342	20.97	55.09
1.342	20.97	55.08
1.342	20.97	55.08
1.342	20.94	55.08
1.342	20.89	55.08
1.343	20.95	55.08
1.343	20.95	55.08
1.343	20.91	55.08
1.344	21.00	55.08
1.344	21.01	55.08
1.344	20.97	55.08
1.344	21.01	55.08
1.345	21.01	55.08
1.345	21.02	55.08
1.345	21.01	55.08
1.345	21.01	55.08
1.345	21.01	55.08
1.345	21.01	55.08
1.345	21.01	55.08
1.345	21.02	55.08
1.345	21.02	55.08
1.345	21.03	55.08
1.345	21.01	55.08
1.345	20.94	55.08
1.345	20.86	55.08
1.346	20.82	55.08
1.347	20.79	55.08
1.347	20.79	55.08
1.348	20.77	55.08
1.348	20.77	55.08
1.348	20.80	55.08
1.349	20.79	55.08
1.349	20.77	55.08
1.349	20.78	55.08
1.349	20.77	55.08
1.350	20.79	55.08
1.350	20.79	55.08
1.350	20.80	55.08
1.350	20.82	55.08
1.351	20.81	55.08
1.351	20.78	55.08
1.351	20.76	55.08
1.351	20.76	55.08
1.351	20.75	55.08
1.352	20.74	55.08
1.352	20.81	55.08
1.352	20.79	55.08
1.353	20.74	55.08
1.354	20.68	55.08
1.354	20.70	55.08
1.355	20.71	55.08
1.356	20.73	55.07
1.356	20.68	55.07
1.356	20.67	55.07
1.356	20.61	55.07
1.357	20.39	55.07
1.357	20.58	55.07
1.357	20.56	55.07
1.358	20.55	55.07
1.358	20.53	55.07
1.358	20.53	55.07
1.359	20.52	55.07
1.359	20.47	55.07
1.359	20.31	55.07
1.359	20.34	55.07
1.360	20.43	55.07
1.360	20.45	55.07
1.361	20.49	55.07
1.361	20.52	55.07
1.361	20.43	55.07
1.361	20.42	55.07
1.361	20.47	55.07
1.362	20.45	55.07
1.362	20.49	55.06
1.362	20.49	55.06
1.362	20.49	55.06
1.363	20.48	55.06
1.363	20.49	55.06
1.364	20.50	55.06
1.364	20.52	55.06
1.364	20.48	55.06
1.364	20.44	55.06
1.364	20.42	55.06
1.365	20.35	55.06
1.366	20.46	55.06
1.367	20.51	55.06
1.367	20.49	55.06
1.368	20.48	55.06
1.369	20.44	55.06
1.370	20.42	55.06
1.371	20.44	55.06
1.372	20.44	55.06
1.373	20.41	55.06
1.373	20.41	55.06
1.374	20.41	55.06
1.374	20.39	55.06
1.375	20.33	55.06
1.375	20.32	55.06
1.376	20.25	55.06
1.376	20.30	55.06
1.377	20.30	55.06
1.378	20.30	55.06
1.378	20.30	55.06
1.378	20.30	55.06
1.379	20.30	55.06
1.379	20.31	55.06
1.379	20.32	55.06
1.380	20.32	55.06
1.380	20.32	55.06
1.380	20.32	55.06
1.381	20.32	55.06
