3.020	7.34	15.32
3.020	7.31	15.32
3.020	7.35	15.32
3.020	7.29	15.32
3.020	7.35	15.32
3.020	7.35	15.32
3.020	7.30	15.32
3.020	7.35	15.32
3.020	7.38	15.32
3.020	7.36	15.32
3.020	7.34	15.32
3.020	7.30	15.32
3.020	7.38	15.32
3.020	7.27	15.32
3.020	7.35	15.32
3.020	7.34	15.32
3.020	7.27	15.32
3.020	7.39	15.32
3.020	7.30	15.32
3.020	7.32	15.32
3.020	7.31	15.32
3.020	7.29	15.32
3.020	7.32	15.32
3.020	7.31	15.32
3.020	7.32	15.32
3.020	7.31	15.32
3.020	7.30	15.32
3.020	7.36	15.32
3.020	7.32	15.32
3.020	7.34	15.32
3.020	7.29	15.32
3.020	7.33	15.32
3.020	7.35	15.32
3.020	7.34	15.32
3.019	7.35	15.32
3.019	7.40	15.32
3.018	7.34	15.32
3.018	7.37	15.32
3.017	7.38	15.32
3.016	7.37	15.32
3.015	7.37	15.32
3.014	7.36	15.32
3.012	7.40	15.32
3.009	7.44	15.32
3.005	7.42	15.32
3.001	7.44	15.32
2.998	7.46	15.32
2.996	7.44	15.32
2.993	7.42	15.32
2.990	7.47	15.32
2.986	7.54	15.32
2.983	7.50	15.32
2.981	7.53	15.32
2.980	7.52	15.32
2.978	7.56	15.32
2.976	7.62	15.32
2.972	7.62	15.32
2.968	7.63	15.32
2.965	7.64	15.32
2.963	7.61	15.32
2.962	7.67	15.32
2.957	7.69	15.32
2.952	7.69	15.32
2.948	7.74	15.32
2.945	7.72	15.32
2.940	7.76	15.32
2.934	7.78	15.32
2.928	7.74	15.32
2.923	7.76	15.32
2.919	7.81	15.32
2.915	7.83	15.32
2.912	7.81	15.32
2.909	7.79	15.32
2.906	7.81	15.32
2.905	7.81	15.32
2.903	7.83	15.32
2.902	7.86	15.32
2.899	7.82	15.32
2.897	7.88	15.32
2.895	7.83	15.32
2.893	7.85	15.32
2.890	7.83	15.32
2.888	7.86	15.32
2.886	7.82	15.32
2.885	7.80	15.32
2.883	7.79	15.32
2.881	7.81	15.32
2.878	7.84	15.32
2.876	7.76	15.32
2.875	7.81	15.32
2.874	7.83	15.32
2.872	7.85	15.32
2.870	7.83	15.32
2.870	7.84	15.32
2.869	7.83	15.32
2.869	7.85	15.32
2.868	7.85	15.32
2.867	7.83	15.32
2.864	7.92	15.32
2.862	7.88	15.32
2.860	7.87	15.32
2.859	7.84	15.32
2.858	7.91	15.32
2.857	7.83	15.32
2.856	7.87	15.32
2.855	7.86	15.32
2.854	7.86	15.32
2.854	7.87	15.32
2.853	7.86	15.32
2.852	7.86	15.32
2.851	7.89	15.32
2.850	7.85	15.32
2.849	7.90	15.32
2.847	7.92	15.32
2.845	7.93	15.32
2.843	7.92	15.32
2.842	7.88	15.32
2.841	7.91	15.32
2.841	7.89	15.32
2.841	7.90	15.32
2.842	7.93	15.32
2.842	7.93	15.32
2.841	7.93	15.32
2.839	7.93	15.32
2.835	7.95	15.32
2.833	7.93	15.32
2.831	7.96	15.32
2.829	7.95	15.32
2.828	7.94	15.32
2.827	7.93	15.32
2.826	7.95	15.32
2.824	7.97	15.32
2.821	8.00	15.32
2.818	7.99	15.32
2.816	8.05	15.32
2.814	8.10	15.32
2.811	8.13	15.32
2.809	8.15	15.32
2.807	8.26	15.32
2.804	8.19	15.32
2.802	8.14	15.32
2.801	8.19	15.32
2.801	8.19	15.32
2.800	8.12	15.32
2.799	8.25	15.32
2.795	8.19	15.32
2.792	8.17	15.32
2.787	8.29	15.32
2.783	8.22	15.32
2.780	8.26	15.32
2.776	8.23	15.32
2.773	8.16	15.32
2.770	8.17	15.32
2.768	8.24	15.32
2.765	8.25	15.32
2.762	8.29	15.32
2.759	8.32	15.32
2.757	8.34	15.32
2.755	8.33	15.32
2.753	8.34	15.32
2.751	8.31	15.32
2.749	8.27	15.32
2.746	8.34	15.32
2.743	8.29	15.32
2.742	8.30	15.32
2.741	8.23	15.32
2.740	8.29	15.32
2.740	8.28	15.32
2.740	8.29	15.32
2.739	8.28	15.32
2.739	8.28	15.32
2.738	8.32	15.32
2.737	8.31	15.32
2.737	8.32	15.32
2.736	8.28	15.32
2.736	8.32	15.32
2.734	8.31	15.32
2.734	8.28	15.32
2.732	8.31	15.32
2.731	8.28	15.32
2.730	8.24	15.32
2.729	8.30	15.32
2.727	8.29	15.32
2.727	8.29	15.32
2.727	8.32	15.32
2.727	8.28	15.32
2.727	8.27	15.32
2.727	8.28	15.32
2.727	8.34	15.32
2.726	8.32	15.32
2.723	8.37	15.32
2.720	8.33	15.32
2.718	8.31	15.32
2.717	8.36	15.32
2.716	8.30	15.32
2.715	8.32	15.32
2.714	8.34	15.32
2.712	8.36	15.32
2.710	8.36	15.32
2.708	8.32	15.32
2.708	8.34	15.32
2.708	8.36	15.32
2.707	8.36	15.32
2.707	8.37	15.32
2.707	8.37	15.32
2.706	8.36	15.32
2.704	8.38	15.32
2.702	8.39	15.32
