2.600	8.27	0.09
2.600	8.25	0.09
2.600	8.24	0.09
2.600	8.23	0.09
2.600	8.25	0.09
2.600	8.21	0.09
2.600	8.25	0.09
2.600	8.27	0.09
2.600	8.25	0.09
2.600	8.25	0.09
2.600	8.25	0.09
2.600	8.24	0.09
2.600	8.23	0.09
2.600	8.24	0.08
2.600	8.24	0.08
2.600	8.24	0.08
2.600	8.23	0.08
2.600	8.24	0.08
2.600	8.26	0.08
2.600	8.24	0.08
2.599	8.24	0.08
2.600	8.25	0.08
2.600	8.26	0.08
2.600	8.24	0.08
2.600	8.25	0.08
2.599	8.25	0.08
2.599	8.25	0.08
2.600	8.24	0.08
2.600	8.24	0.08
2.599	8.24	0.07
2.599	8.24	0.07
2.599	8.23	0.07
2.599	8.26	0.07
2.600	8.26	0.07
2.599	8.25	0.07
2.599	8.23	0.07
2.599	8.25	0.07
2.599	8.28	0.07
2.599	8.26	0.07
2.599	8.24	0.07
2.599	8.27	0.07
2.599	8.23	0.07
2.599	8.26	0.07
2.599	8.25	0.07
2.599	8.25	0.07
2.599	8.22	0.07
2.599	8.26	0.07
2.599	8.24	0.06
2.599	8.25	0.06
2.599	8.23	0.06
2.599	8.24	0.06
2.599	8.27	0.06
2.599	8.24	0.06
2.599	8.26	0.06
2.599	8.27	0.06
2.599	8.24	0.06
2.599	8.24	0.06
2.599	8.23	0.06
2.599	8.26	0.06
2.599	8.26	0.06
2.599	8.25	0.06
2.599	8.25	0.06
2.599	8.24	0.06
2.599	8.25	0.06
2.599	8.24	0.06
2.599	8.27	0.06
2.599	8.26	0.05
2.599	8.25	0.05
2.599	8.24	0.05
2.599	8.23	0.05
2.599	8.23	0.05
2.599	8.25	0.05
2.599	8.25	0.05
2.599	8.24	0.05
2.599	8.25	0.05
2.599	8.23	0.05
2.599	8.24	0.05
2.599	8.27	0.04
2.599	8.24	0.04
2.599	8.24	0.04
2.599	8.24	0.04
2.599	8.23	0.04
2.599	8.25	0.04
2.599	8.23	0.04
2.599	8.26	0.04
2.599	8.25	0.04
2.599	8.25	0.04
2.599	8.25	0.04
2.599	8.25	0.04
2.599	8.26	0.04
2.599	8.24	0.04
2.599	8.24	0.04
2.599	8.29	0.04
2.599	8.26	0.04
2.599	8.24	0.04
2.599	8.26	0.04
2.599	8.24	0.03
2.599	8.24	0.03
2.599	8.26	0.03
2.599	8.26	0.03
2.599	8.25	0.03
2.599	8.26	0.03
2.599	8.23	0.03
2.599	8.23	0.03
2.599	8.26	0.03
2.599	8.26	0.03
2.599	8.26	0.03
2.599	8.24	0.03
2.599	8.27	0.03
2.599	8.24	0.03
2.599	8.25	0.03
2.599	8.26	0.03
2.599	8.26	0.03
2.599	8.24	0.03
2.599	8.24	0.03
2.599	8.25	0.03
2.599	8.26	0.03
2.599	8.25	0.03
2.599	8.25	0.02
2.599	8.25	0.02
2.599	8.26	0.02
2.599	8.26	0.02
2.599	8.26	0.02
2.599	8.25	0.02
2.599	8.26	0.02
2.599	8.24	0.02
2.599	8.21	0.02
2.599	8.24	0.02
2.599	8.25	0.02
2.599	8.25	0.02
2.599	8.24	0.02
2.599	8.23	0.02
2.599	8.24	0.02
2.599	8.25	0.02
2.599	8.24	0.02
2.599	8.26	0.02
2.599	8.25	0.02
2.599	8.25	0.02
2.599	8.23	0.02
2.599	8.25	0.02
2.599	8.23	0.02
2.599	8.25	0.01
2.599	8.25	0.01
2.599	8.25	0.01
2.599	8.26	0.01
2.599	8.25	0.01
2.599	8.25	0.01
2.599	8.23	0.01
2.599	8.26	0.01
2.599	8.22	0.01
2.599	8.24	0.01
2.598	8.23	0.01
2.598	8.25	0.01
2.599	8.26	0.01
2.599	8.23	0.01
2.599	8.26	0.01
2.598	8.24	0.01
2.598	8.22	0.01
2.599	8.24	0.01
2.599	8.24	0.01
2.599	8.24	0.01
2.598	8.24	0.01
